nodeID,name,longitude,latitude,nodeCode
1,Budapest,19.08314788661979,47.467705213652785,HU110
2,Pest,19.313882638532522,47.4166924264962,HU120
3,Fejér,18.51785813446826,47.143907704878366,HU211
4,Komárom-Esztergom,18.283592140344723,47.60626937499314,HU212
5,Veszprém,17.599844664906605,47.126141814101786,HU213
6,Győr-Moson-Sopron,17.262523728165945,47.63996608772961,HU221
7,Vas,16.69631147632403,47.12626604685172,HU222
8,Zala,16.904221625613086,46.69521490441663,HU223
9,Baranya,18.219104064623103,46.05210653130341,HU231
10,Somogy,17.60446171312505,46.4327332094808,HU232
11,Tolna,18.538301400001444,46.53148369732029,HU233
12,Borsod-Abaúj-Zemplén,20.99274613003619,48.211707021974725,HU311
13,Heves,20.186109859800897,47.793863999917654,HU312
14,Nógrád,19.494693806589066,47.98167186716537,HU313
15,Hajdú-Bihar,21.41713386441481,47.47197928985277,HU321
16,Jász-Nagykun-Szolnok,20.36912201221076,47.26485946011966,HU322
17,Szabolcs-Szatmár-Bereg,22.05982187954411,47.982388386094314,HU323
18,Bács-Kiskun,19.368658545971556,46.53934438509848,HU331
19,Békés,21.00529203097339,46.74673206289011,HU332
20,Csongrád,20.248922912984234,46.42144622219139,HU333
