nodeID,name,longitude,latitude,nodeCode
1,Istanbul,28.79081666932868,41.145823780314366,TR100
2,Tekirdag,27.39316234530828,41.08445840798578,TR211
3,Edirne,26.601667810098345,41.26494174497055,TR212
4,Kirklareli,27.457595803720388,41.689893670219355,TR213
5,Balikesir,27.843995018577562,39.65558147601067,TR221
6,Çanakkale,26.677300181761446,39.99684621339283,TR222
7,Izmir,27.269432371834714,38.46580894687164,TR310
8,Aydin,28.030880085691575,37.750211427808424,TR321
9,Denizli,29.234352473862504,37.753749791215036,TR322
10,Mugla,28.506236519476392,37.01607649816206,TR323
11,Manisa,28.145327027691724,38.750586178380054,TR331
12,Afyon,30.609812555903833,38.60737209515405,TR332
13,Kütahya,29.555861864829566,39.28338531385128,TR333
14,Usak,29.350125973450602,38.56661472896858,TR334
15,Bursa,29.038607128840233,40.112109296338666,TR411
16,Eskisehir,31.04751557835669,39.59322426752018,TR412
17,Bilecik,30.10890708141037,40.105212939452244,TR413
18,Kocaeli,29.88048567634549,40.8533806514912,TR421
19,Sakarya,30.51894831062333,40.749198648853536,TR422
20,Düzce,31.25630690535512,40.896200168369965,TR423
21,Bolu,31.58730492743158,40.59112708610607,TR424
22,Yalova,29.235127971422237,40.58045448096631,TR425
23,Ankara,32.57969122313301,39.78672969535527,TR510
24,Konya,32.60815322263432,38.024921639302576,TR521
25,Karaman,33.18325409205268,37.05237134405655,TR522
26,Antalya,30.88854730373986,36.81640714608985,TR611
27,Isparta,30.915931628804646,37.890474856413014,TR612
28,Burdur,30.034907205366423,37.413899371375535,TR613
29,Adana,35.59016193550315,37.387376387036,TR621
30,Içel,33.85129435176285,36.70211798844556,TR622
31,Hatay,36.264401242545695,36.446966371223446,TR631
32,Kahramanmaras,36.979528350943596,37.88614727237754,TR632
33,Osmaniye,36.248933169449984,37.280113184972755,TR633
34,Kirikkale,33.71926987032999,39.85468358949581,TR711
35,Aksaray,33.83242084595813,38.448091747757495,TR712
36,Nigde,34.67003827079818,37.916341799404094,TR713
37,Nevsehir,34.65695158945903,38.7996126334144,TR714
38,Kirsehir,34.116587770021574,39.322294686883545,TR715
39,Kayseri,35.800182499809516,38.60120801420684,TR721
40,Sivas,37.30292077776993,39.57955729318369,TR722
41,Yozgat,35.214138090622335,39.66087420344358,TR723
42,Zonguldak,31.881015180808504,41.237397316331666,TR811
43,Karabük,32.65070087773878,41.182953266727296,TR812
44,Bartin,32.48760256504577,41.577605083687004,TR813
45,Kastamonu,33.67437622498125,41.4934839721022,TR821
46,Çankiri,33.36880975011029,40.693116937645925,TR822
47,Sinop,34.873568061011156,41.62859613619996,TR823
48,Samsun,36.005060661166866,41.2323804191639,TR831
49,Tokat,36.57209275447803,40.38635892173605,TR832
50,Çorum,34.63583040338308,40.57220953466247,TR833
51,Amasya,35.69358458203647,40.71766991543513,TR834
52,Trabzon,39.83711270298564,40.828373286724236,TR901
53,Ordu,37.515493771809396,40.79991486907632,TR902
54,Giresun,38.62002899141297,40.62151953357902,TR903
55,Rize,40.83214511616115,40.92990154612711,TR904
56,Artvin,41.802197436360515,41.118255727404986,TR905
57,Gümüshane,39.40962277790733,40.379275343946766,TR906
58,Erzurum,41.52842387923516,40.039006693163955,TRA11
59,Erzincan,39.30632127632756,39.665805968619104,TRA12
60,Bayburt,40.19428296929616,40.25306788066902,TRA13
61,Agri,43.226078668904954,39.55685655737966,TRA21
62,Kars,43.05834035043191,40.43506048047254,TRA22
63,Igdir,44.001753100118115,39.90036900401191,TRA23
64,Ardahan,42.814314987422996,41.11009644548052,TRA24
65,Malatya,38.14835818898229,38.54578022376772,TRB11
66,Elazig,39.44068571756749,38.67790398552672,TRB12
67,Bingöl,40.66870613039949,39.03609836887099,TRB13
68,Tunceli,39.494221689266276,39.20557295933825,TRB14
69,Van,43.60243239851556,38.46827130122187,TRB21
70,Mus,41.86432958878582,38.98565564928541,TRB22
71,Bitlis,42.37590742240646,38.47748020361084,TRB23
72,Hakkari,44.08165369258271,37.46146838277628,TRB24
73,Gaziantep,37.39383012115574,37.09361776512879,TRC11
74,Adiyaman,38.262081279322615,37.81283171561949,TRC12
75,Kilis,37.10425056873277,36.812457908903816,TRC13
76,Sanliurfa,39.070342966079416,37.24933045858104,TRC21
77,Diyarbakir,40.34019889612846,38.11041918156014,TRC22
78,Mardin,40.812201180360724,37.346828060152966,TRC31
79,Batman,41.41395157113234,37.957735182597524,TRC32
80,Sirnak,42.53169069465265,37.45641264367696,TRC33
81,Siirt,42.13591239463052,37.887825740465196,TRC34
