nodeID,name,longitude,latitude,nodeCode
1,Oost-Groningen,7.033373215505286,53.09447211095982,NL111
2,Delfzijl en omgeving,6.919995107784937,53.316301886159955,NL112
3,Overig Groningen,6.537973261276974,53.27068385734348,NL113
4,Noord-Friesland,5.8719941042679284,53.23149715512508,NL124
5,Zuidwest-Friesland,5.517463434536259,52.950994070180876,NL125
6,Zuidoost-Friesland,6.067779187919021,52.984315999250796,NL126
7,Noord-Drenthe,6.5902783411790296,52.98412056143919,NL131
8,Zuidoost-Drenthe,6.8620832609946465,52.7762318654004,NL132
9,Zuidwest-Drenthe,6.3730548744331434,52.76672873775632,NL133
10,Noord-Overijssel,6.203816703416936,52.60970337868569,NL211
11,Zuidwest-Overijssel,6.258812902958725,52.340534093206855,NL212
12,Twente,6.71052407690056,52.31090221546511,NL213
13,Veluwe,5.804027685135648,52.23408712760274,NL221
14,Zuidwest-Gelderland,5.321957528674606,51.85618595175914,NL224
15,Achterhoek,6.383555328708821,52.04756230664378,NL225
16,Arnhem/Nijmegen,5.890426798280542,51.89909457319266,NL226
17,Flevoland,5.463678407797702,52.545998236717125,NL230
18,Utrecht,5.171544775542505,52.0935556599691,NL310
19,Kop van Noord-Holland,4.970642474152313,52.85791128818177,NL321
20,IJmond,4.664663091547546,52.4934780788255,NL323
21,Agglomeratie Haarlem,4.60591631354685,52.381002579353144,NL324
22,Zaanstreek,4.792670471405701,52.47483078589603,NL325
23,Het Gooi en Vechtstreek,5.147883549061432,52.2965443005454,NL327
24,Alkmaar en omgeving,4.74345454487621,52.62144022276241,NL328
25,Groot-Amsterdam,4.881453893937151,52.39673633997882,NL329
26,Agglomeratie's-Gravenhage,4.381245513042195,52.07086483649493,NL332
27,Delft en Westland,4.257130432815998,51.990700862093384,NL333
28,Agglomeratie Leiden en Bollenstreek,4.545926689779166,52.21165265511579,NL337
29,Zuidoost-Zuid-Holland,4.8295197622593955,51.84783367690807,NL33A
30,Oost-Zuid-Holland,4.714860443497798,52.04481075055319,NL33B
31,Groot-Rijnmond,4.2908374455819835,51.82531928935004,NL33C
32,Zeeuwsch-Vlaanderen,3.7626572126298927,51.301171128182546,NL341
33,Overig Zeeland,4.009243329768691,51.56444429843976,NL342
34,West-Noord-Brabant,4.5291385411622525,51.55785494004563,NL411
35,Midden-Noord-Brabant,4.998936545374019,51.61793241852096,NL412
36,Noordoost-Noord-Brabant,5.526103468204414,51.679911619390026,NL413
37,Zuidoost-Noord-Brabant,5.497775750869054,51.40768879063213,NL414
38,Noord-Limburg,5.991017471650835,51.477126651528955,NL421
39,Midden-Limburg,5.865679064760511,51.191957006180495,NL422
40,Zuid-Limburg,5.879497508850478,50.87342922989629,NL423
