nodeID_from,nodeID_to,country_ISO3,country_name,weight
1,1,FIN,Finland,2433320
1,2,FIN,Finland,194521
1,3,FIN,Finland,63308
1,4,FIN,Finland,82296
1,5,FIN,Finland,193217
1,6,FIN,Finland,113537
1,7,FIN,Finland,79109
1,8,FIN,Finland,109935
1,9,FIN,Finland,136017
1,10,FIN,Finland,100605
1,11,FIN,Finland,105487
1,12,FIN,Finland,234339
1,13,FIN,Finland,215101
1,14,FIN,Finland,126479
1,15,FIN,Finland,169319
1,16,FIN,Finland,122472
1,17,FIN,Finland,135387
1,18,FIN,Finland,114741
1,19,FIN,Finland,8645
2,1,FIN,Finland,194521
2,2,FIN,Finland,5057545
2,3,FIN,Finland,422753
2,4,FIN,Finland,161632
2,5,FIN,Finland,203918
2,6,FIN,Finland,84762
2,7,FIN,Finland,85323
2,8,FIN,Finland,93691
2,9,FIN,Finland,66387
2,10,FIN,Finland,53719
2,11,FIN,Finland,47770
2,12,FIN,Finland,58613
2,13,FIN,Finland,86424
2,14,FIN,Finland,63510
2,15,FIN,Finland,332229
2,16,FIN,Finland,100675
2,17,FIN,Finland,99119
2,18,FIN,Finland,107261
2,19,FIN,Finland,10152
3,1,FIN,Finland,63308
3,2,FIN,Finland,422753
3,3,FIN,Finland,5173799
3,4,FIN,Finland,67953
3,5,FIN,Finland,85276
3,6,FIN,Finland,87380
3,7,FIN,Finland,106934
3,8,FIN,Finland,48566
3,9,FIN,Finland,34867
3,10,FIN,Finland,29536
3,11,FIN,Finland,28429
3,12,FIN,Finland,29305
3,13,FIN,Finland,39118
3,14,FIN,Finland,31533
3,15,FIN,Finland,526381
3,16,FIN,Finland,55696
3,17,FIN,Finland,47533
3,18,FIN,Finland,63326
3,19,FIN,Finland,361943
4,1,FIN,Finland,82296
4,2,FIN,Finland,161632
4,3,FIN,Finland,67953
4,4,FIN,Finland,4094668
4,5,FIN,Finland,219644
4,6,FIN,Finland,81550
4,7,FIN,Finland,272933
4,8,FIN,Finland,110258
4,9,FIN,Finland,62176
4,10,FIN,Finland,56682
4,11,FIN,Finland,53452
4,12,FIN,Finland,53132
4,13,FIN,Finland,54775
4,14,FIN,Finland,51781
4,15,FIN,Finland,65147
4,16,FIN,Finland,65731
4,17,FIN,Finland,52030
4,18,FIN,Finland,52369
4,19,FIN,Finland,18667
5,1,FIN,Finland,193217
5,2,FIN,Finland,203918
5,3,FIN,Finland,85276
5,4,FIN,Finland,219644
5,5,FIN,Finland,1352817
5,6,FIN,Finland,122946
5,7,FIN,Finland,125045
