nodeID,name,longitude,latitude,nodeCode
1,Arr. de Bruxelles-Capitale/Arr. van Brussel-Hoofdstad,4.3445466177136405,50.83891364833931,BE100
2,Arr. Antwerpen,4.476609990837532,51.27715223559869,BE211
3,Arr. Mechelen,4.507276801671473,51.08015719106932,BE212
4,Arr. Turnhout,4.938444151751612,51.25852365753689,BE213
5,Arr. Hasselt,5.280165592072395,50.95032704195606,BE221
6,Arr. Maaseik,5.5125816662097264,51.13058538150254,BE222
7,Arr. Tongeren,5.541468324300686,50.85151761600635,BE223
8,Arr. Aalst,3.9155644003901418,50.87034751325424,BE231
9,Arr. Dendermonde,4.0465782772359304,51.02469785542617,BE232
10,Arr. Eeklo,3.5496785787040364,51.21503024344313,BE233
11,Arr. Gent,3.6502725240223333,51.05886142237105,BE234
12,Arr. Oudenaarde,3.6245033769010635,50.821134239575414,BE235
13,Arr. Sint-Niklaas,4.128935816019586,51.191040069365584,BE236
14,Arr. Halle-Vilvoorde,4.273473425843879,50.85709782938497,BE241
15,Arr. Leuven,4.841692855832848,50.8874740786234,BE242
16,Arr. Brugge,3.2268995066573596,51.199418940462245,BE251
17,Arr. Diksmuide,2.894042985912655,51.01728428388775,BE252
18,Arr. Ieper,2.8698449842575178,50.85520915169126,BE253
19,Arr. Kortrijk,3.2966641855663013,50.81632481970559,BE254
20,Arr. Oostende,2.957092945554486,51.1706435877307,BE255
21,Arr. Roeselare,3.128128530294109,50.944193832608924,BE256
22,Arr. Tielt,3.2990317285738446,50.999526449151226,BE257
23,Arr. Veurne,2.6781025761948785,51.044877138952366,BE258
24,Arr. Nivelles,4.583310913080418,50.66647468292779,BE310
25,Arr. Ath,3.704696907437813,50.62620176266529,BE321
26,Arr. Charleroi,4.421595018505403,50.465205056052206,BE322
27,Arr. Mons,3.874116903799639,50.458619212084486,BE323
28,Arr. Mouscron,2.9297830521223935,50.743668950751804,BE324
29,Arr. Soignies,4.051026331164075,50.602272945393224,BE325
30,Arr. Thuin,4.246717781454713,50.20849967364447,BE326
31,Arr. Tournai,3.4490373513783164,50.63822241881215,BE327
32,Arr. Huy,5.359384575653471,50.47748482321965,BE331
33,Arr. Liège,5.601536900473802,50.62266302694653,BE332
34,Arr. Waremme,5.190417024224282,50.65982245971881,BE334
35,Arr. Verviers - communes francophones,5.911436658449794,50.5022523912379,BE335
36,Bezirk Verviers - Deutschsprachige Gemeinschaft,6.18321256513658,50.37210569424713,BE336
37,Arr. Arlon,5.74709986335313,49.68483721342887,BE341
38,Arr. Bastogne,5.743484186676604,50.089755610769025,BE342
39,Arr. Marche-en-Famenne,5.483416156024601,50.23316435506525,BE343
40,Arr. Neufchâteau,5.324279355279189,49.88033718632316,BE344
41,Arr. Virton,5.517071083094379,49.65169360469275,BE345
42,Arr. Dinant,5.058644649943087,50.16580897904627,BE351
43,Arr. Namur,4.852918881722739,50.4536316963196,BE352
44,Arr. Philippeville,4.568933308463304,50.16438705826906,BE353
