nodeID_from,nodeID_to,country_ISO3,country_name,weight
1,1,NLD,Netherlands,5235665
1,2,NLD,Netherlands,708118
1,3,NLD,Netherlands,454489
1,4,NLD,Netherlands,64617
1,5,NLD,Netherlands,44211
1,6,NLD,Netherlands,78856
1,7,NLD,Netherlands,512628
1,8,NLD,Netherlands,587903
1,9,NLD,Netherlands,98434
1,10,NLD,Netherlands,46459
1,11,NLD,Netherlands,23748
1,12,NLD,Netherlands,24590
1,13,NLD,Netherlands,21338
1,14,NLD,Netherlands,14973
1,15,NLD,Netherlands,17941
1,16,NLD,Netherlands,14986
1,17,NLD,Netherlands,22340
1,18,NLD,Netherlands,15858
1,19,NLD,Netherlands,19855
1,20,NLD,Netherlands,14959
1,21,NLD,Netherlands,14450
1,22,NLD,Netherlands,14501
1,23,NLD,Netherlands,15406
1,24,NLD,Netherlands,15326
1,25,NLD,Netherlands,12815
1,26,NLD,Netherlands,11345
1,27,NLD,Netherlands,11423
1,28,NLD,Netherlands,12570
1,29,NLD,Netherlands,13380
1,30,NLD,Netherlands,14768
1,31,NLD,Netherlands,12114
1,32,NLD,Netherlands,10418
1,33,NLD,Netherlands,11819
1,34,NLD,Netherlands,11322
1,35,NLD,Netherlands,10631
1,36,NLD,Netherlands,11365
1,37,NLD,Netherlands,9217
1,38,NLD,Netherlands,10022
1,39,NLD,Netherlands,10512
1,40,NLD,Netherlands,9330
2,1,NLD,Netherlands,708118
2,2,NLD,Netherlands,10599792
2,3,NLD,Netherlands,773904
2,4,NLD,Netherlands,72286
2,5,NLD,Netherlands,44298
2,6,NLD,Netherlands,76758
2,7,NLD,Netherlands,244474
2,8,NLD,Netherlands,100693
2,9,NLD,Netherlands,64672
2,10,NLD,Netherlands,36005
2,11,NLD,Netherlands,18500
2,12,NLD,Netherlands,17912
2,13,NLD,Netherlands,19004
2,14,NLD,Netherlands,14640
2,15,NLD,Netherlands,15301
2,16,NLD,Netherlands,13548
2,17,NLD,Netherlands,24425
2,18,NLD,Netherlands,14526
2,19,NLD,Netherlands,20425
2,20,NLD,Netherlands,13455
2,21,NLD,Netherlands,12208
2,22,NLD,Netherlands,13010
2,23,NLD,Netherlands,13673
2,24,NLD,Netherlands,13682
2,25,NLD,Netherlands,12994
2,26,NLD,Netherlands,12067
2,27,NLD,Netherlands,10578
2,28,NLD,Netherlands,9967
2,29,NLD,Netherlands,15189
2,30,NLD,Netherlands,13392
2,31,NLD,Netherlands,16270
2,32,NLD,Netherlands,11004
2,33,NLD,Netherlands,12409
2,34,NLD,Netherlands,9368
2,35,NLD,Netherlands,10734
2,36,NLD,Netherlands,9459
2,37,NLD,Netherlands,7948
2,38,NLD,Netherlands,9490
2,39,NLD,Netherlands,9530
2,40,NLD,Netherlands,9459
3,1,NLD,Netherlands,454489
3,2,NLD,Netherlands,773904
3,3,NLD,Netherlands,1808154
3,4,NLD,Netherlands,211662
3,5,NLD,Netherlands,140598
3,6,NLD,Netherlands,234683
3,7,NLD,Netherlands,524612
3,8,NLD,Netherlands,170116
3,9,NLD,Netherlands,133601
3,10,NLD,Netherlands,85064
3,11,NLD,Netherlands,48455
3,12,NLD,Netherlands,43996
3,13,NLD,Netherlands,33416
3,14,NLD,Netherlands,16043
3,15,NLD,Netherlands,24602
3,16,NLD,Netherlands,27282
3,17,NLD,Netherlands,33790
3,18,NLD,Netherlands,42170
3,19,NLD,Netherlands,24051
3,20,NLD,Netherlands,16206
3,21,NLD,Netherlands,30665
3,22,NLD,Netherlands,17008
3,23,NLD,Netherlands,35763
3,24,NLD,Netherlands,20361
3,25,NLD,Netherlands,41599
