nodeID,name,longitude,latitude,nodeCode
1,Stockholms län,18.21542856778605,59.44206413998037,SE110
2,Uppsala län,17.54608841520789,60.029197594082184,SE121
3,Södermanlands län,16.71135514648974,59.061160936151616,SE122
4,Östergötlands län,15.704175571748419,58.35869894636678,SE123
5,Örebro län,14.968906352291748,59.35994325262055,SE124
6,Västmanlands län,16.17012070395966,59.735750335379315,SE125
7,Jönköpings län,14.412367963842525,57.517274900958405,SE211
8,Kronobergs län,14.565733514392324,56.76745982045395,SE212
9,Kalmar län,16.110847985537724,57.19512489554511,SE213
10,Gotlands län,18.53150999216511,57.511772639848644,SE214
11,Blekinge län,15.21039271491716,56.260995164801464,SE221
12,Skåne län,13.634268572641234,55.972329269547394,SE224
13,Hallands län,12.882926800377994,56.93446473586538,SE231
14,Västra Götalands län,12.835433231477168,58.30822093431556,SE232
15,Värmlands län,13.183659766266436,59.802194721075736,SE311
16,Dalarnas län,14.371017357372057,60.96823206730947,SE312
17,Gävleborgs län,16.357017176468904,61.43250205576617,SE313
18,Västernorrlands län,17.23675404353005,63.088375320344696,SE321
19,Jämtlands län,14.301415474405083,63.239833853249095,SE322
20,Västerbottens län,17.83785840162038,64.87149409490705,SE331
21,Norrbottens län,20.11608950457452,66.90349400017735,SE332
